datetime,open,high,low,close
2025-08-12T16:00:00.000000,119888.0,120270.0,119124.5,120081.0
2025-08-13T00:00:00.000000,120080.9,120146.6,118829.0,119540.3
2025-08-13T08:00:00.000000,119540.3,122218.3,119408.8,120897.2
2025-08-13T16:00:00.000000,120897.3,123715.9,120897.3,123323.9
2025-08-14T00:00:00.000000,123323.9,124545.6,121318.5,121742.4
2025-08-14T08:00:00.000000,121742.3,122050.0,117410.0,118185.9
2025-08-14T16:00:00.000000,118185.9,118500.0,117004.0,118242.2
2025-08-15T00:00:00.000000,118242.2,119184.0,117970.7,118908.3
2025-08-15T08:00:00.000000,118908.4,119114.9,116750.0,117216.8
2025-08-15T16:00:00.000000,117216.8,117859.4,116736.3,117279.2
2025-08-16T00:00:00.000000,117279.1,117857.1,117162.6,117549.9
2025-08-16T08:00:00.000000,117550.0,117786.0,117089.7,117626.9
2025-08-16T16:00:00.000000,117627.0,117774.5,117137.4,117329.7
2025-08-17T00:00:00.000000,117329.8,118187.0,117121.6,117949.9
2025-08-17T08:00:00.000000,117950.0,118558.0,117865.0,118191.0
2025-08-17T16:00:00.000000,118191.0,118267.9,117245.0,117353.8
2025-08-18T00:00:00.000000,117353.9,117499.4,114815.2,115153.2
2025-08-18T08:00:00.000000,115153.2,116137.8,114605.0,116099.4
2025-08-18T16:00:00.000000,116099.4,116938.7,115773.3,116183.6
2025-08-19T00:00:00.000000,116183.6,116687.7,114303.8,114928.7
2025-08-19T08:00:00.000000,114928.7,115847.4,113506.0,113730.0
2025-08-19T16:00:00.000000,113730.1,113844.0,112666.6,112824.2
2025-08-20T00:00:00.000000,112824.1,113805.5,112500.0,113436.7
2025-08-20T08:00:00.000000,113436.7,114279.3,112301.8,113297.0
2025-08-20T16:00:00.000000,113296.9,114569.0,113200.0,114220.5
2025-08-21T00:00:00.000000,114220.5,114777.0,113520.0,113836.8
2025-08-21T08:00:00.000000,113836.8,113947.4,112545.4,112748.9
2025-08-21T16:00:00.000000,112748.8,112940.6,111944.0,112462.2
2025-08-22T00:00:00.000000,112462.2,113485.9,112273.2,113040.1
2025-08-22T08:00:00.000000,113040.0,117266.9,111625.9,116319.3
2025-08-22T16:00:00.000000,116319.4,117397.4,116046.5,116897.5
2025-08-23T00:00:00.000000,116897.5,116988.0,115414.3,115769.9
2025-08-23T08:00:00.000000,115770.0,115840.4,114510.0,114776.5
2025-08-23T16:00:00.000000,114776.4,115380.0,114648.7,115377.1
2025-08-24T00:00:00.000000,115377.1,115640.0,114814.2,114854.8
2025-08-24T08:00:00.000000,114854.9,115033.4,114324.9,114372.6
2025-08-24T16:00:00.000000,114372.7,114914.8,110484.0,113446.3
2025-08-25T00:00:00.000000,113446.2,113621.3,111245.9,111469.7
2025-08-25T08:00:00.000000,111469.7,112533.2,110532.2,112142.2
2025-08-25T16:00:00.000000,112142.2,112897.7,109219.8,110064.0
2025-08-26T00:00:00.000000,110064.1,110508.5,108559.7,110244.2
2025-08-26T08:00:00.000000,110244.2,110817.5,109350.0,109624.6
2025-08-26T16:00:00.000000,109624.6,112330.0,109400.0,111709.9
2025-08-27T00:00:00.000000,111710.0,111765.6,110586.5,110688.0
2025-08-27T08:00:00.000000,110688.0,112568.5,110306.9,111965.1
2025-08-27T16:00:00.000000,111965.0,112550.0,110854.4,111194.9
2025-08-28T00:00:00.000000,111194.9,113318.2,110811.0,113079.2
2025-08-28T08:00:00.000000,113079.3,113429.0,112344.4,112633.1
2025-08-28T16:00:00.000000,112633.1,113153.1,111829.4,112507.3
2025-08-29T00:00:00.000000,112507.3,112585.7,109850.0,109969.0
2025-08-29T08:00:00.000000,109969.0,111489.5,108034.1,108334.4
2025-08-29T16:00:00.000000,108334.4,108777.0,107411.4,108332.4
2025-08-30T00:00:00.000000,108332.4,108615.3,107281.0,108466.6
2025-08-30T08:00:00.000000,108466.6,108879.6,108155.0,108809.8
2025-08-30T16:00:00.000000,108809.8,108851.0,108412.2,108757.9
2025-08-31T00:00:00.000000,108758.0,109439.9,108455.0,108656.9
2025-08-31T08:00:00.000000,108656.9,109067.2,108153.8,108758.2
2025-08-31T16:00:00.000000,108758.2,109196.5,108021.0,108208.4
2025-09-01T00:00:00.000000,108208.4,109390.3,107211.5,109390.3
2025-09-01T08:00:00.000000,109390.2,109874.8,108131.6,108738.0
2025-09-01T16:00:00.000000,108737.9,109410.5,107400.0,109187.9
2025-09-02T00:00:00.000000,109187.9,110597.9,108834.9,110190.1
2025-09-02T08:00:00.000000,110190.1,111742.1,108333.0,110789.9
2025-09-02T16:00:00.000000,110789.9,111487.9,110118.5,111188.0
2025-09-03T00:00:00.000000,111187.9,111732.9,110486.9,111041.5
2025-09-03T08:00:00.000000,111041.4,112470.5,110843.0,112168.6
